Column1;Column6
4;Anyway... Welcome to all my NEW followers! Thanks for the follow! Luv u all  xoxo
4;@Jimmy_Poodle LOL! Yes, I'm on your side,don't worry! Haha..  how are u?
0;@houzhou so do I,got a lot of works too!so I don't think I coyld stay away from it right now..lol,oh..  but is your hand okay now?
0;I couldn't slept properly again last night... Ahhhh,bad stuffs keep haunting me for the whoooole night! 
0;La push is breaking 7-8ft wish I was there 
4;Found iPhone Dev is pretty interesting and a lot of stuff to study with. Hope we can have a new app demo next week 
4;@orjan_nilsen...we in India wanna know the ID of  this track..ASOT400 
4;@jonasbrothers http://twitpic.com/76ruk - pleaseee come again to PERU! We loove youuuuuuuuuu!!!    thanks 4 everything you gave us  ...
0;looking for a lost font, now that's fun. 
0;Photo: suneoke: saddens me that she’s taken  *tear* lol http://tumblr.com/xgo1z1owl
4;@stephenaevans I want to wake up not get a migraine 
4;@MissVerna LOL, scream next time 
4;@MissVerna That's cute 
4;@digitalfemme Good morning hon, we should, no latte this morning but I did coffee delivered to me by one of my neighbours 
4;@phryl Glad to hear it, we have lots of golf to play this season  R we still on for Fri?
0;@jenoctavia and I miss opor ayam too 
0;is officially a holy skiver lol good times!!! on the other hand i have man flu bad times 
0;@hoinaru Te-am ratat.. 
4;@levavie Thanks for the feedback! Glad you are enjoying the app. We have some updates to the app to make it even better 
0;tchau fds....   Mais um longe do amor ..  
4;@SunnaGunnlaugs Hello~ I want to go with your music...but, it's too far to me~ Best Wishes To You~ 
0;just realize that my phone quit working  can it get any better .......grrr
4;Éééés, megvan végre a Roland Garros is, 3 szettben!!!! Roger Federer, you're the best!! 
4;@Cat_the_cat Neked is k?szi sz?pen 
4;@l0vely_m0nster thanks  Alignment test ! fighting !
4;Words return. I like their sound. 
4;"Adrenaline and coffee, but dude! It took a cigarette break to calm down.  i &lt;3 Weezer."
4;Oh well. At least I know how to be sociable now. And managed to find cool peeps. 
0;Last day of May.  i don't want another month to be gone.
0;@ThisisDavina Who are your faves this year, any real character standing out yet, I miss the live streaming you learn more about them 
0;I really really really do feel fed up 
4;@avidbookreader Ed McBain is the Lays Potato Chip of mystery fiction--you can't eat just one. 
4;@ludwikc Ah, there you are. 
4;@angelajames She's one of my favorite authors. Hoping she might come here for ArmadilloCon sometime. 
4;@MollyFyde If that makes you weird then there are two of us. 
0;@thekoolaidmom Ah, I guess it doesn't work and play well with Windows. 
4;@mindi_li Yep....tons of sunshine here 
0;People are talking bad about the movie Transformers  I guess ill be the judge of that. Going to see it this morning....
0;I left my eyeliner at aunt donnas  No makeup for like ever. Welp on my way to skl debating w myself...
0;I just love love love being ignored 
4;Havin din din wit @r2damaxx goin out to the bars tonight!! 
0;Jes got home from the bar the tab omg dnt get me started tonight was insane and i didnt have my fone i missed the coffee buddys call  aww!
4;@Aalohomoraa : learning makes perfect wi haha @poshpantspaddy : thanx for the recommend  how can i call u?
0;need new handphone 
0;@rt_cavs really sad with the result of the game 
0;@AshleyLTMSYF hey welcome to Jakarta.Go for the show tonight.but unlucky i miss the show  love you all guys.hope tonight will be awesome
4;@raquelwilson  Don't lose faith. Your heart is right!
4;@mcuban I'm guessing Time Warner doesn't carry HDNET? 
0;"#Canon's #5D Mark II on #sale at bestbuy.com! http://tinyurl.com/lxopjr But u still have to pay tax  no tax at B&amp;H.com!"
0;@TwitterFox I like the changes in the update, but they seem to have introduced more bugs than it's worth 
0;wow, I've used 130MB today of bandwidth. Not a good thing since our whole org has 6GB for the whole month 
0;@nprscottsimon really wish I could download the radio bits and not have to stream. Internet is slow here in Malakal 
4;Havn't figured out yet how to get my Tweets from Twitter to automatically post to my Facebook yet.  I know it can do it.  
4;Nice afternoon for a Boil here - carrots, potatos, corn, shrimp, sausage, and Old Bay - they love their Old Bay seasoning in Maryland  
4;so, its no longer the day of my birth. and i kinda miss it..this weekend was fan-fucking-tastic 
0;@bbubblegumPINK lol, I get out too late for that. lol.  if only I was off.
0;@bbubblegumPINK I work from 2-10 
4;listening to all the cats purring during their groom  i think our groomer is the cat whisperer...
4;"Tracklisting for The &quot;Elevator&quot; EP now up on our myspace www.myspace.com/zulu  "
4;so to lose something close is often the best way of discovering what is most important 
0;just got back from the dentist.  it hurts....
0;Traffic is bad in downtown LA CRAZY! CRAZY! Go Lakers, but go home! 
4;@ps7girl OOO im loving it! Very cute  I want a bigger one then that one wink* Lol!
4;@SuperBapesta Hey! When will the new album be out? I miss ur music! WE need to hear that hype energy frm u once again 
4;@ps7girl Awww thanks jessica for the shout out! Love uuuuu tonsssssss 
0;@adarlenys Im doing good just dealing with the allergies once again ughh  U? hows everything?
0;@kingivn Im doing good just dealing with allergies cuz of the damn pollen 
0;@kingivn Have fun amorsote even tho u forgot my bday 
0;Owww how i miss back in the days hanging out with @cindy4988 @elvislopezjr ! How time flys by 
0;@kingivn Have fun amorsote even tho u forgot my bday which is today 
0;Suzy is sooo cuteee! I wish they wouldve kept her tho 
4;It is so peaceful!!! Thank God! I have never felt like this before 
0;wishes I'll be here for a long time  http://plurk.com/p/11m0qs
4;@IWannaBePerfect Hi cute twitter haha Um.. is all Bye oh! i love nick jonas hahah is so perfect! Good-Bye  By: zuu
4;@WeAreTheJoBros Hi you are mexican? bye.. 
0;@selenagomez HI ! sel.. how are U? i´m tired.. i have three examns yesterday  how about You? how it´s going??
4;Prepare for online 
4;That's what momma always says 
4;Nelly gets her pins and cast off this afternoon!! I'm saving the pins for her broken arm scrapbook 
4;@nanashambles for me, she is number 2 and Megan Fox still the best 
4;Just got home, I got new creative headphone ! 
4;@taufikn How about Kim Kadarshian ? 
0;@vitou nope, yeah geo was fine, but I answer some questions with bullet points instead full paragraph. my friends said that's wrong 
4;@DeeyaFD pui pui pui. Always like this hahahaha. No luck hahaha but I'd recommend anyone to convert to Mac. I am a satisfied Mac Convert 
4;Owwwwwaahh! My hair is superr short 
4;Happy birthday mom! 
4;Orientation at ESA yesterday was fun but exhausting. 
0;thinks that wind + sinuses = pain 
0;My sweety is not feeling well today 
0;Why all the concerts I want to go are in Barcelona and not here in Madrid ?   
0;The posts are kinda overwhelming 
0;I'm sick  I'm losing the teenagers gig 
4;is in the garden. 
0;bit of last minute revision before maths at 1. 
0;@AHS_Bellingham I will be out of town in August, 
4;Butterflies do not scare me  just spiders.. http://twitgoo.com/tjly
4;The world always looks brighter from behind a smile  http://twitgoo.com/tjir
4;@bobbythomas1 We know he knows... aare you his mail man or something? 
0;@bobbythomas1 pfftt please dont talk about bugs living under your bed... right now i am kind of thrilled 
0;Damn it, my arachnophobia its getting worse  ... i dont know what to do *sighs* u.u
0;@Pavel_Chekov You are not real...  so sad ...
0;@mrssisco Haha i like your cats, they are beautiful.. i want it a siamese but my mom didnt let me, so now im having a bird 
4;woohooo! just receive a good news.. my grandma  is doing great! yeah thanks to  your prayers guys!  
4;Cooking Spam for the first time 
4;Watching some korean show 
0;is now in New Jersey.. missing Joey 
4;@anaesinred my aunties would be proud of me 
4;goodnight lovely night 
0;missing out on 3 wedding invites to finish up my schoolwork 
4;@JonathanZL how nice of you to come to the concert tomorrow 
4;Eating ice creme in the sun 
4;Getting ready 
4;@Chintan_Diver pink tee shirts.... kya hua yaar 
0;@cxptainkirk lonely   you?
0;@missdorothy you guys don't even talk to me anymore! 
0;feels so damn unpretty   i can't believe i'm trippin
0;getting ready for training session at Bedok Stadium. 
4;Now that you are here I don't have to miss you anymore 
4;I kinda like the UAC bugging me .. make me feel I am doing something serious 
4;Damn didn't know Installing Pidgin take 36+ MB .. nevermind thats ok .. whts this huge hard drive for?? running awesome softwares 
0;I miss you like the deserts miss the rain 
4;also listening 2 radio 1's chart show 
4;listening 2 capital fm summertime ball while playing on my psp 
4;Ah brunch buffets...one of the more underrated inventions of the civilized world  
4;@pussreboots I think you're the reason I dreamt last night that I was halfway through reading Ulysses. 
4;@gil_les awesome 
4;@bungieboy Cook on my Weber 52 weeks a year 
4;@Bill_Ironside my upstream is visibly the best it's been for weeks e.g. better than prior to last week's downtime.Going 50meg soon though 
0;I think I'm now into my 7th week of @virginmedia internet problems. 
0;Internet is up this morning, but radio dropping out every 10-15secs 
0;Aw  Apple's holding my 3G S hostage:  http://twitpic.com/7lych
0;@danielandrews wellll gooooooooooood for yoooooooooooouuuu!  I had to plug my iphone into another computer to get it to work! 
4;Instead of telling God how big my problems are, I like telling my problems how big God is!  http://bit.ly/5ofzj
4;@BeMeaningful Hey Lori. My Japanese wife was a pro dancer in Japan for 10yrs. Im sure her and you would have lots in common 
4;Clinical studies show smiling/laughter significantly imprvs immune function and makes u more healthy. Go ahead..try it-see feeling better 
4;"Things to ponder.... If air travel is so safe, why do they call it a &quot;terminal&quot;? "
4;Cool kid break dancing on the Ellen show. Awesome  http://bit.ly/LdBbR
4;Here is a funny video of 3accountants rapping about giving 10% tithe to God. Very funny...  http://bit.ly/UFfG9
4;@SarahSaner Ur young with destiny in front of you. U can do anything you wish. Ur dreams r urs 4 the taking if u dare.. chase ur dreams 
4;@herrowitsjess Yeah, but George says something with his words. Otherwise its just..... jiberish junk... love, joy,happy ahh see how nice 
4;Do you ever catch yourself doing something really really nasty in public and have to play it off? I do 
0;Poor JJ Reddick   He looks so out of place
0;If someone is following me and wants me to follow them I will  ASAP  but my comp. is broke 
0;I just realized im gonna fail my Math EOC 
0;@MileyCyrus Please don't feel 
0;there's time to party there's time to work 
0;@Twitter_tips can u believe firefox acting up again? Ayyiya LOL can't win 2 day  r u the main tweeter or is there a group? You have be ...
0;...injured myself at work today...grmpf... hurts...need a painkiller! 
0;"...having some M&amp;M's, I'm hungry and my fridge is empty...damn "
0;1 am, oooohhhhh noooooooo!!!! Bedtime,now! Wake up call in about ...mhhh...6 hours...ohhhh nooooooo 
0;oh no, heavy clouds... I think there is a storm coming...It's my day off, I do not want rain!!! 
4;test was ok. now relaxing with a cup of coffee 
4;@TonyArmy Welcome back! 
0;just threw out his back playing basketball.  And I'm suppose to begin my trip in 3 days. 
4;had a beautiful day with my love, and now watching the tv. I'm in love, and i feel absolutely loved by her. 
4;@Malakh7 i have no problem with chemicals. i have a problem with bee excrement 
4;off to rio de berlin, carneval of cultures 2009. hoping for good weather 
0;rob longstaff moved around the market to another spot. i am a sad girl today. 
4;back to twitterverse 
0;@kharainda CANADA!!don't loose your yashmak/veil! lol. How long you in Canada? I will miss u girl 
0;I can't tell you how bad I feel right now. p.s : I'm getting sad, losing my 2 followers in twitter 
4;@alexshook have fun on your vacay! I miss you!!! when are you coming back...i want to visit you in B-hem. we can go to the Casino 
0;i moree to go and i'm done with undergrad 
0;When I'm walking down the street, I often feel like doing cartwheels. But I don't know how to do cartwheels. 
4;Gettin' ready for another round with the doctor... 
4;"Finished 10 of Jim Butcher's &quot;Dresden Files&quot;; books are awesome, &amp; I love the many pop culture references! from Duke Nukem to Star Trek "
4;@FiberDeviant Even I am waiting for the invite code. Can hardly wait. 
4;@Anusual Ooooh..the tounge wali girl..:p..howdy... 
