Id;Tweet
433;Anyway... Welcome to all my NEW followers! Thanks for the follow! Luv u all  xoxo
434;@Jimmy_Poodle LOL! Yes, I'm on your side,don't worry! Haha..  how are u?
435;@houzhou so do I,got a lot of works too!so I don't think I coyld stay away from it right now..lol,oh..  but is your hand okay now?
436;I couldn't slept properly again last night... Ahhhh,bad stuffs keep haunting me for the whoooole night! 
437;La push is breaking 7-8ft wish I was there 
438;Found iPhone Dev is pretty interesting and a lot of stuff to study with. Hope we can have a new app demo next week 
439;@orjan_nilsen...we in India wanna know the ID of  this track..ASOT400 
440;@jonasbrothers http://twitpic.com/76ruk - pleaseee come again to PERU! We loove youuuuuuuuuu!!!    thanks 4 everything you gave us  ...
441;looking for a lost font, now that's fun. 
442;Photo: suneoke: saddens me that she’s taken  *tear* lol http://tumblr.com/xgo1z1owl
443;@stephenaevans I want to wake up not get a migraine 
444;@MissVerna LOL, scream next time 
445;@MissVerna That's cute 
446;@digitalfemme Good morning hon, we should, no latte this morning but I did coffee delivered to me by one of my neighbours 
447;@phryl Glad to hear it, we have lots of golf to play this season  R we still on for Fri?
448;@jenoctavia and I miss opor ayam too 
449;is officially a holy skiver lol good times!!! on the other hand i have man flu bad times 
450;@hoinaru Te-am ratat.. 
451;@levavie Thanks for the feedback! Glad you are enjoying the app. We have some updates to the app to make it even better 
452;tchau fds....   Mais um longe do amor ..  
453;@SunnaGunnlaugs Hello~ I want to go with your music...but, it's too far to me~ Best Wishes To You~ 
454;just realize that my phone quit working  can it get any better .......grrr
455;Éééés, megvan végre a Roland Garros is, 3 szettben!!!! Roger Federer, you're the best!! 
456;@Cat_the_cat Neked is k?szi sz?pen 
457;@l0vely_m0nster thanks  Alignment test ! fighting !
458;Words return. I like their sound. 
459;"Adrenaline and coffee, but dude! It took a cigarette break to calm down.  i &lt;3 Weezer."
460;Oh well. At least I know how to be sociable now. And managed to find cool peeps. 
461;Last day of May.  i don't want another month to be gone.
462;@ThisisDavina Who are your faves this year, any real character standing out yet, I miss the live streaming you learn more about them 
463;I really really really do feel fed up 
464;@avidbookreader Ed McBain is the Lays Potato Chip of mystery fiction--you can't eat just one. 
465;@ludwikc Ah, there you are. 
466;@angelajames She's one of my favorite authors. Hoping she might come here for ArmadilloCon sometime. 
467;@MollyFyde If that makes you weird then there are two of us. 
468;@thekoolaidmom Ah, I guess it doesn't work and play well with Windows. 
469;@mindi_li Yep....tons of sunshine here 
470;People are talking bad about the movie Transformers  I guess ill be the judge of that. Going to see it this morning....
471;I left my eyeliner at aunt donnas  No makeup for like ever. Welp on my way to skl debating w myself...
472;I just love love love being ignored 
473;Havin din din wit @r2damaxx goin out to the bars tonight!! 
474;Jes got home from the bar the tab omg dnt get me started tonight was insane and i didnt have my fone i missed the coffee buddys call  aww!
475;@Aalohomoraa : learning makes perfect wi haha @poshpantspaddy : thanx for the recommend  how can i call u?
476;need new handphone 
477;@rt_cavs really sad with the result of the game 
478;@AshleyLTMSYF hey welcome to Jakarta.Go for the show tonight.but unlucky i miss the show  love you all guys.hope tonight will be awesome
479;@raquelwilson  Don't lose faith. Your heart is right!
480;@mcuban I'm guessing Time Warner doesn't carry HDNET? 
481;"#Canon's #5D Mark II on #sale at bestbuy.com! http://tinyurl.com/lxopjr But u still have to pay tax  no tax at B&amp;H.com!"
482;@TwitterFox I like the changes in the update, but they seem to have introduced more bugs than it's worth 
483;wow, I've used 130MB today of bandwidth. Not a good thing since our whole org has 6GB for the whole month 
484;@nprscottsimon really wish I could download the radio bits and not have to stream. Internet is slow here in Malakal 
485;Havn't figured out yet how to get my Tweets from Twitter to automatically post to my Facebook yet.  I know it can do it.  
486;Nice afternoon for a Boil here - carrots, potatos, corn, shrimp, sausage, and Old Bay - they love their Old Bay seasoning in Maryland  
487;so, its no longer the day of my birth. and i kinda miss it..this weekend was fan-fucking-tastic 
488;@bbubblegumPINK lol, I get out too late for that. lol.  if only I was off.
489;@bbubblegumPINK I work from 2-10 
490;listening to all the cats purring during their groom  i think our groomer is the cat whisperer...
491;"Tracklisting for The &quot;Elevator&quot; EP now up on our myspace www.myspace.com/zulu  "
492;so to lose something close is often the best way of discovering what is most important 
493;just got back from the dentist.  it hurts....
494;Traffic is bad in downtown LA CRAZY! CRAZY! Go Lakers, but go home! 
495;@ps7girl OOO im loving it! Very cute  I want a bigger one then that one wink* Lol!
496;@SuperBapesta Hey! When will the new album be out? I miss ur music! WE need to hear that hype energy frm u once again 
497;@ps7girl Awww thanks jessica for the shout out! Love uuuuu tonsssssss 
498;@adarlenys Im doing good just dealing with the allergies once again ughh  U? hows everything?
499;@kingivn Im doing good just dealing with allergies cuz of the damn pollen 
500;@kingivn Have fun amorsote even tho u forgot my bday 
501;Owww how i miss back in the days hanging out with @cindy4988 @elvislopezjr ! How time flys by 
502;@kingivn Have fun amorsote even tho u forgot my bday which is today 
503;Suzy is sooo cuteee! I wish they wouldve kept her tho 
504;It is so peaceful!!! Thank God! I have never felt like this before 
505;wishes I'll be here for a long time  http://plurk.com/p/11m0qs
506;@IWannaBePerfect Hi cute twitter haha Um.. is all Bye oh! i love nick jonas hahah is so perfect! Good-Bye  By: zuu
507;@WeAreTheJoBros Hi you are mexican? bye.. 
508;@selenagomez HI ! sel.. how are U? i´m tired.. i have three examns yesterday  how about You? how it´s going??
509;Prepare for online 
510;That's what momma always says 
511;Nelly gets her pins and cast off this afternoon!! I'm saving the pins for her broken arm scrapbook 
512;@nanashambles for me, she is number 2 and Megan Fox still the best 
513;Just got home, I got new creative headphone ! 
514;@taufikn How about Kim Kadarshian ? 
515;@vitou nope, yeah geo was fine, but I answer some questions with bullet points instead full paragraph. my friends said that's wrong 
516;@DeeyaFD pui pui pui. Always like this hahahaha. No luck hahaha but I'd recommend anyone to convert to Mac. I am a satisfied Mac Convert 
517;Owwwwwaahh! My hair is superr short 
518;Happy birthday mom! 
519;Orientation at ESA yesterday was fun but exhausting. 
520;thinks that wind + sinuses = pain 
521;My sweety is not feeling well today 
522;Why all the concerts I want to go are in Barcelona and not here in Madrid ?   
523;The posts are kinda overwhelming 
524;I'm sick  I'm losing the teenagers gig 
525;is in the garden. 
526;bit of last minute revision before maths at 1. 
527;@AHS_Bellingham I will be out of town in August, 
528;Butterflies do not scare me  just spiders.. http://twitgoo.com/tjly
529;The world always looks brighter from behind a smile  http://twitgoo.com/tjir
530;@bobbythomas1 We know he knows... aare you his mail man or something? 
531;@bobbythomas1 pfftt please dont talk about bugs living under your bed... right now i am kind of thrilled 
532;Damn it, my arachnophobia its getting worse  ... i dont know what to do *sighs* u.u
533;@Pavel_Chekov You are not real...  so sad ...
534;@mrssisco Haha i like your cats, they are beautiful.. i want it a siamese but my mom didnt let me, so now im having a bird 
535;woohooo! just receive a good news.. my grandma  is doing great! yeah thanks to  your prayers guys!  
536;Cooking Spam for the first time 
537;Watching some korean show 
538;is now in New Jersey.. missing Joey 
539;@anaesinred my aunties would be proud of me 
540;goodnight lovely night 
541;missing out on 3 wedding invites to finish up my schoolwork 
542;@JonathanZL how nice of you to come to the concert tomorrow 
543;Eating ice creme in the sun 
544;Getting ready 
545;@Chintan_Diver pink tee shirts.... kya hua yaar 
546;@cxptainkirk lonely   you?
547;@missdorothy you guys don't even talk to me anymore! 
548;feels so damn unpretty   i can't believe i'm trippin
549;getting ready for training session at Bedok Stadium. 
550;Now that you are here I don't have to miss you anymore 
551;I kinda like the UAC bugging me .. make me feel I am doing something serious 
552;Damn didn't know Installing Pidgin take 36+ MB .. nevermind thats ok .. whts this huge hard drive for?? running awesome softwares 
553;I miss you like the deserts miss the rain 
554;also listening 2 radio 1's chart show 
555;listening 2 capital fm summertime ball while playing on my psp 
556;Ah brunch buffets...one of the more underrated inventions of the civilized world  
557;@pussreboots I think you're the reason I dreamt last night that I was halfway through reading Ulysses. 
558;@gil_les awesome 
559;@bungieboy Cook on my Weber 52 weeks a year 
560;@Bill_Ironside my upstream is visibly the best it's been for weeks e.g. better than prior to last week's downtime.Going 50meg soon though 
561;I think I'm now into my 7th week of @virginmedia internet problems. 
562;Internet is up this morning, but radio dropping out every 10-15secs 
563;Aw  Apple's holding my 3G S hostage:  http://twitpic.com/7lych
564;@danielandrews wellll gooooooooooood for yoooooooooooouuuu!  I had to plug my iphone into another computer to get it to work! 
565;Instead of telling God how big my problems are, I like telling my problems how big God is!  http://bit.ly/5ofzj
566;@BeMeaningful Hey Lori. My Japanese wife was a pro dancer in Japan for 10yrs. Im sure her and you would have lots in common 
567;Clinical studies show smiling/laughter significantly imprvs immune function and makes u more healthy. Go ahead..try it-see feeling better 
568;"Things to ponder.... If air travel is so safe, why do they call it a &quot;terminal&quot;? "
569;Cool kid break dancing on the Ellen show. Awesome  http://bit.ly/LdBbR
570;Here is a funny video of 3accountants rapping about giving 10% tithe to God. Very funny...  http://bit.ly/UFfG9
571;@SarahSaner Ur young with destiny in front of you. U can do anything you wish. Ur dreams r urs 4 the taking if u dare.. chase ur dreams 
572;@herrowitsjess Yeah, but George says something with his words. Otherwise its just..... jiberish junk... love, joy,happy ahh see how nice 
573;Do you ever catch yourself doing something really really nasty in public and have to play it off? I do 
574;Poor JJ Reddick   He looks so out of place
575;If someone is following me and wants me to follow them I will  ASAP  but my comp. is broke 
576;I just realized im gonna fail my Math EOC 
577;@MileyCyrus Please don't feel 
578;there's time to party there's time to work 
579;@Twitter_tips can u believe firefox acting up again? Ayyiya LOL can't win 2 day  r u the main tweeter or is there a group? You have be ...
580;...injured myself at work today...grmpf... hurts...need a painkiller! 
581;"...having some M&amp;M's, I'm hungry and my fridge is empty...damn "
582;1 am, oooohhhhh noooooooo!!!! Bedtime,now! Wake up call in about ...mhhh...6 hours...ohhhh nooooooo 
583;oh no, heavy clouds... I think there is a storm coming...It's my day off, I do not want rain!!! 
584;test was ok. now relaxing with a cup of coffee 
585;@TonyArmy Welcome back! 
586;just threw out his back playing basketball.  And I'm suppose to begin my trip in 3 days. 
587;had a beautiful day with my love, and now watching the tv. I'm in love, and i feel absolutely loved by her. 
588;@Malakh7 i have no problem with chemicals. i have a problem with bee excrement 
